route,chapter,file,id,type,speaker,speaker_ja,japanese,english,proposed_fix,notes
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0055,dialogue,Sou Hishigata,菱形窓,ぐ……ううっ、う……。,"Gu... Uugh, ugh...",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0056,dialogue,Shinpei Ajiro,網代慎平,……だ、大丈夫か？,...A-Are you okay?,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0057,dialogue,Sou Hishigata,菱形窓,"……はっ、ははっ……
い……痛ェェ……。","...Hah, haha... I-It... hurts...",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0058,dialogue,Sou Hishigata,菱形窓,"潮やな慎平……。
こいつホンマにっ、う……潮や……！！","It's Ushio, Shinpei... She really is... Ugh... Ushio...!!",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0059,dialogue,Shinpei Ajiro,網代慎平,……せやろ。,...Told you.,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0060,dialogue,Sou Hishigata,菱形窓,戻って来たんやな……潮……！！,You're back... Ushio...!!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0061,dialogue,Ushio,ウシオ,おうっ！,Yeah!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0062,dialogue,Sou Hishigata,菱形窓,"潮、ここ……覚えてへんか？
この場所は……この海でおまえは……。","Ushio, do you... remember this place? This place... in this sea, you...",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0063,dialogue,Ushio,ウシオ,"小学校裏のプライベートビーチ。
ここで私、死んだんか……。",The private beach behind the elementary school. So this is where I died...,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0064,dialogue,Sou Hishigata,菱形窓,……ホンマに記憶ないんやな……。,...She really doesn't remember...,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0065,dialogue,Shinpei Ajiro,網代慎平,うん……。,Yeah…,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0066,dialogue,Shinpei Ajiro,網代慎平,潮、これなんやけど……。,"Ushio, about this...",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0067,dialogue,Ushio,ウシオ,"あ！
私の携帯……。","Ah!
My phone…",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0068,dialogue,Shinpei Ajiro,網代慎平,"凸村さんから渡されたんや。
事故の前日に、潮から預かったいうて。",Totsumura-san gave it to me. He said you entrusted it to him the day before the accident.,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0069,dialogue,Shinpei Ajiro,網代慎平,中身を調べたいんやけど、ロックされててな。,"I wanted to check the contents, but it's locked.",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0070,dialogue,Ushio,ウシオ,"パスワードやね。
ちょっと待って……たしか……。","The password, huh. Hold on... I think it was...",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0071,dialogue,Ushio,ウシオ,あれっ……もう１回。,Huh... Let me try again.,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0072,dialogue,Ushio,ウシオ,"……なんで！？
パスワード変わってる！！",...Why!? The password was changed!!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0073,dialogue,Shinpei Ajiro,網代慎平,そうか、おまえも知らんのか……。,So you don't know either…,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0074,dialogue,Sou Hishigata,菱形窓,"……なァ、それより慎平！
トキコのことやけど……。","...Hey, more importantly, Shinpei! About Tokiko...",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0075,dialogue,Sou Hishigata,菱形窓,"ほんまにその……影と……
つながってるって……！？",Is she really... connected... to the Shadows...!?,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0076,dialogue,Shinpei Ajiro,網代慎平,"あくまで推測の段階や……。
けど……。",It's just a guess at this point... But...,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0077,dialogue,Shinpei Ajiro,網代慎平,"菱形家……おまえん家と影が
関係してんのは確実やと思う……。",The Hishigata family... I'm certain that your family is connected to the Shadows...,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0078,dialogue,Shinpei Ajiro,網代慎平,何か思い当たる事ないか？,Does anything come to mind?,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0079,dialogue,Sou Hishigata,菱形窓,…………。,…,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0080,dialogue,Sou Hishigata,菱形窓,親父が……何かを隠してる……。,My dad... is hiding something...,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0081,dialogue,Shinpei Ajiro,網代慎平,！！,!!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0082,dialogue,Sou Hishigata,菱形窓,"オレも調べたい事あってな……
今日あたり<color=#GF_TIPS_049>旧病棟</color>に忍び込んじゃろ思てたとこや！！","I had some things I wanted to look into, too... I was just thinking about sneaking into the <color=#GF_TIPS_049>old clinic</color> around today!!",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0083,dialogue,Shinpei Ajiro,網代慎平,旧病棟……。,The old clinic...,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0084,dialogue,Sou Hishigata,菱形窓,"今はもう使てへん、
日本軍がこの島を要塞にしてた時代の
古い建物や……。",It's an old building from when the Japanese military used this island as a fortress... It's not in use anymore...,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0085,dialogue,Shinpei Ajiro,網代慎平,"（それだけ古い時代なら、
　菱形先生が言ってた『精神疾患』の記録が
　残ってるかもしれない！）","(If it's from that long ago, there might still be records of the ""mental illness"" Hishigata-sensei mentioned!)",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0086,dialogue,Shinpei Ajiro,網代慎平,そこ……オレらも連れてってくれ！！,Take us... with you to that place!!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0087,dialogue,Sou Hishigata,菱形窓,"もちろん！！
協力しよら！！！",Of course!! Let's work together!!!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0088,dialogue,Ushio,ウシオ,あ！　開いた……！,Ah! It opened...!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0089,dialogue,Shinpei Ajiro,網代慎平,え！？,Huh!?,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0090,dialogue,Ushio,ウシオ,スマホのロック開いた……指紋認証で！,The phone unlocked... with fingerprint recognition!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0091,dialogue,Shinpei Ajiro,網代慎平,"ああ、そっか！
そっちの解除方法もあったか！","Oh, right! There was that way to unlock it too!",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0092,dialogue,Shinpei Ajiro,網代慎平,"で、どうなん？
何か変わったとこあったか？","So, how is it? Did you find anything unusual?",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0093,dialogue,Ushio,ウシオ,"ん～～～～～？
私の記憶に頼らんといてや～～。",Hmmmmmm? Don't rely on my memory~~.,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0094,dialogue,Shinpei Ajiro,網代慎平,"メールとかメモ……写真……
何でもええから見てみてくれ！","Emails, notes... photos... Look at whatever you can!",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0095,dialogue,Ushio,ウシオ,"――んっ？
金曜て２０日よな？","—Hm? Friday was the 20th, right?",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0096,dialogue,Ushio,ウシオ,"２０日の５時１７分……私が死ぬ前の日の朝に……。
１個だけ動画ファイルがある……！！",The 20th at 5:17... the morning of the day before I died... There's a single video file...!!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0097,dialogue,Shinpei Ajiro,網代慎平,それや！！,That's it!!!,,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0098,dialogue,Sou Hishigata,菱形窓,何や何や？,"What is it, what is it?",,
USI,41. Ushio and Sou's Reunion,ST_USI_047,XMESS_0099,dialogue,Ushio,ウシオ,まって……再生するで！,Hold on... I'm playing it!,,
USI,42. Ushio's Video ①,ST_USI_048,XCHAPTITLE_0002,chapter title,,,42.潮の動画①,42. Ushio's Video ①,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0000,dialogue,Ushio,ウシオ,……何やろ、風景だけ？,"...What is this, just scenery?",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0001,dialogue,Shinpei Ajiro,網代慎平,…………。,…,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0002,dialogue,Sou Hishigata,菱形窓,"おい慎平！
これ……オレらが今いてるこの浜やないか？",Hey Shinpei! This... isn't this the beach we're at right now?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0003,dialogue,Shinpei Ajiro,網代慎平,みたいやな……。,Looks like it…,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0004,dialogue,Ushio (Video),動画の潮,慎平！,Shinpei!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0005,dialogue,Shinpei Ajiro,網代慎平,っ！,!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0006,dialogue,Ushio (Video),動画の潮,"澪かな？　それとも全然違う人！？
まァええわ！　慎平やと思て話さよ。","Is it Mio? Or someone completely different!? Well, whatever! I'll just talk assuming you're Shinpei.",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0007,dialogue,Ushio (Video),動画の潮,"慎平がこれを見てるってことは、
私はもうこの世にはおらんってことやな……。","If you're watching this, Shinpei, it means I'm no longer in this world...",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0008,dialogue,Sou Hishigata,菱形窓,"なっ……何やコレ！！
どういう……。",Wh... What is this!! What's the meaning of...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0009,dialogue,Ushio,ウシオ,シッ！！,Shhh!!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0010,dialogue,もう１人の声（動画のウシオ）,もう１人の声（動画のウシオ）,あんたそのベタなセリフ言いたいだけやろ！,Ya just wanted to say that cliche line.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0011,dialogue,Ushio (Video),動画の潮,バレた！？,You figured it out!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0012,dialogue,もう１人の声（動画のウシオ）,もう１人の声（動画のウシオ）,そら自分のことやもん！,"Well, I know myself.",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0013,dialogue,Ushio (Video),動画の潮,"もうーーっ！！
ちょっと携帯そこ置いてこっち来て！
一緒に写ってみよら！",Jeez!! Put the phone down over there and come here for a sec! Let's be in the shot together!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0014,dialogue,Shinpei Ajiro,網代慎平,…………！,…!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0015,dialogue,Ushio (Video),動画のウシオ,このへんかな？,This should be around here.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0016,dialogue,Ushio (Video),動画の潮,バッチリバッチリ。,"Perfect, perfect.",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0017,dialogue,Shinpei Ajiro,網代慎平,"（な……！
　潮と……影が……一緒に！？）",(Wh...! Ushio and... her Shadow... together!?),,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0018,dialogue,Shinpei Ajiro,網代慎平,"（潮……おまえいったい、
　何をやってんだ……）",(Ushio... what on earth are you doing...),,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0019,dialogue,Ushio (Video),動画のウシオ,慎平。,Shinpei.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0020,dialogue,Ushio (Video),動画の潮,今から言うこと、よう聞いてね。,"Listen carefully, got it?",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0021,dialogue,Ushio (Video),動画の潮,"この携帯のロックを解除できるんは
私と私の影だけ。",The only ones who can unlock this phone are me and my Shadow.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0022,dialogue,Ushio (Video),動画の潮,"パスワードはデタラメに変えた。
こんなこと意味ないかもしらんけど……
ちょっとでも抵抗したいと思う。",I changed the password to something random. It might be pointless... but I wanted to resist even a little bit.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0023,dialogue,Ushio (Video),動画の潮,だから今、慎平の隣には私の影がおるはず。,"So right now, my Shadow should be right next to you, Shinpei.",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0024,dialogue,動画の潮とウシオ,動画の潮とウシオ,"あ！
ちなみにどっちが私かわかる？","Ah! By the way, can you tell which one is me?",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0025,dialogue,動画の潮とウシオ,動画の潮とウシオ,"ちょっと！
今私がしゃべっとんねん！！",Hey! I'm the one talking right now!!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0026,dialogue,Sou Hishigata,菱形窓,"左ちゃうんか！？
えっ……右か？",Left? Or right?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0027,dialogue,Shinpei Ajiro,網代慎平,な……仲ええなこいつら……。,Th-They sure get along well.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0028,dialogue,Ushio,ウシオ,…………。,…,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0029,dialogue,Ushio,ウシオ,……「そんなんどっちでもええか」。,"...""It doesn't matter.""",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0030,dialogue,Ushio (Video),動画の潮,そんなんどっちでもええか！,It doesn't matter!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0031,dialogue,Ushio,ウシオ,「どっちも私やもん」……。,"""We're both me""...",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0032,dialogue,Ushio (Video),動画のウシオ,どっちも私やもん！,We're both me!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0033,dialogue,Shinpei Ajiro,網代慎平,！？,!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0034,dialogue,Shinpei Ajiro,網代慎平,（え……潮……？）,(Huh... Ushio...?),,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0035,dialogue,Ushio (Video),動画の潮,"もうわかってると思うけど、
そのコは他の影と違て、悪いやつちゃうから安心して！","I think you already know, but she's different from the other Shadows, she's not a bad guy, so don't worry!",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0036,dialogue,Ushio (Video),動画のウシオ,"慎平の味方。
それは私が保証する！","She's your ally, Shinpei. I guarantee it!",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0037,dialogue,Ushio (Video),動画の潮,"……詳しい話は私の影から聞いてほしいんやけど、
私自身の言葉で直接メッセージを残したくて、
今こうやって録画してます。","...I want you to hear the details from my Shadow, but I wanted to leave a direct message in my own words, which is why I'm recording this now.",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0038,dialogue,Ushio (Video),動画の潮,"何から話そか……そう……
事の始まりは、しおりちゃん……。",Where should I start... Right... It all started with Shiori-chan...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0039,dialogue,Ushio,ウシオ,…………っ。,...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0040,dialogue,Ushio (Video),動画の潮,"あれは７月１７日。
私はしおりちゃんから不思議な話を聞いたんや。",That was on July 17th. I heard a strange story from Shiori-chan.,,
USI,42. Ushio's Video ①,ST_USI_048,XCOMMENTVIEW_0159,caption,,,小舟　潮,Ushio Kofune,,
USI,42. Ushio's Video ①,ST_USI_048,XCOMMENTVIEW_0162,caption,,,7月17日,July 17,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0041,dialogue,Shiori Kobayakawa,小早川しおり,"ちゃうよ潮！！
絶対ちゃう！！！
そっくりさんとかそんなレベルとちゃうんやってーー！！","No, Ushio!! Definitely not!!! It's not on the level of a lookalike or anything like that!!",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0042,dialogue,Shiori Kobayakawa,小早川しおり,"今日かてよォ～～、学校の帰りに
誰かついて来てる気配したしよ～～～～～～ッ。","Even today~~, I felt like someone was following me on the way home from school~~~~~~.",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0043,dialogue,Ushio Kofune,小舟潮,"それ不審者ちゃうん！！
気ィ付けや！
凸村に言うといちゃろか！？",Isn't that a suspicious person!! Be careful! Should I tell Totsumura!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0044,dialogue,Shiori Kobayakawa,小早川しおり,"凸村らアテになるかいな！！
ちゅうか絶対『あの子』よ！
昨日も一昨日も、私のことずっと見てたんよ！？","Like Totsumura would be any help!! Besides, it's definitely ""that girl""! She was watching me all day yesterday and the day before, too!?",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0045,dialogue,Mio Kofune,小舟澪,他人の空似ちゃうん？,Isn't it just a coincidence?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0046,dialogue,Shiori Kobayakawa,小早川しおり,もー、いっこも本気にしとらんやん！！,"Jeez, you're not taking me seriously at all!!",,
USI,42. Ushio's Video ①,ST_USI_048,XCOMMENTVIEW_0203,caption,,,7月18日,July 18,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0047,dialogue,Ushio Kofune,小舟潮,"（……そして１８日、
　ゴミ拾い大会の最中のこと……）","(...And then on the 18th, during the beach cleanup...)",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0048,dialogue,Ushio Kofune,小舟潮,"……よいしょっ、と。
はぁ～、今年もゴミ増えたんちゃう？","...Heave-ho. *Sigh*~, didn't the amount of trash increase again this year?",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0049,dialogue,Ushio Kofune,小舟潮,"観光客増えんのも考えもんやな！
このままやと日都ヶ島は
ウェ～～イの巣ゥになるで！！","The increase in tourists is a double-edged sword! At this rate, Hitogashima is going to become a nest for party animals!!",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0050,dialogue,Mio Kofune,小舟澪,"まァまァ……。
ちゃんとゴミ持って帰るウェ～～イも
おるよきっと……。","Now, now... I'm sure there are party animals who take their trash home properly...",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0051,dialogue,Ushio Kofune,小舟潮,えっ！？,Huh!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0052,dialogue,Ushio Kofune,小舟潮,あれ見て、澪！,"Look at that, Mio!",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0053,dialogue,Mio Kofune,小舟澪,えっ？,Huh?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0054,dialogue,Ushio,ウシオ,…………。,…,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0055,dialogue,Mio Kofune,小舟澪,"ウソ！　……え？
あ、あれ……お姉ちゃん！？",No way! ...Huh? I-Is that... Sis!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0056,dialogue,Ushio Kofune,小舟潮,……あんた誰っ！？,…Who are you!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0057,dialogue,Ushio,ウシオ,え……？,Huh...?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0058,dialogue,Ushio Kofune,小舟潮,あっ！　待て！！,Ah! Wait!!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0059,dialogue,Ushio Kofune,小舟潮,"……逃げたか……。
もう見えんようになってもた……。",...She ran away... I can't see her anymore...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0060,dialogue,Mio Kofune,小舟澪,……影……。,…A Shadow…,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0061,dialogue,Ushio Kofune,小舟潮,…………？,…?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0062,dialogue,Mio Kofune,小舟澪,"ほら！　小っさい時おばあちゃんが
よう聞かせてくれた、怪談……覚えてない！？",Look! The ghost story Grandma used to tell us when we were little... don't you remember!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0063,dialogue,Ushio Kofune,小舟潮,"あーー！！
あの……見たら死ぬとかいうヤツ！？",Ah!! The one... where you die if you see it!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0064,dialogue,Ushio Kofune,小舟潮,"アホかっ。
ビビらせんなって澪！！
今のはただのそっくりさ――","Don't be stupid. Don't scare me, Mio!! That was just a lookalike—",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0065,dialogue,Ushio Kofune,小舟潮,"（しおりちゃん、言うてた……
　「そっくりさんとかそんなレベルちゃう」……）","(Shiori-chan said... ""It's not on the level of a lookalike""...)",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0066,dialogue,Ushio Kofune,小舟潮,"……澪！！
しおりちゃん探すで！！",...Mio!! Let's go look for Shiori-chan!!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0067,dialogue,Mio Kofune,小舟澪,えっ……う、うんっ！,Huh... Y-Yeah!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0068,dialogue,Shiori Kobayakawa,小早川しおり,え？　影？,Huh? A Shadow?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0069,dialogue,Ushio Kofune,小舟潮,"そう！
しおりちゃん、『そっくりさん』のこと……
今日は見かけた！？","Yes! Shiori-chan, about the ""lookalike""... Did you see it today!?",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0070,dialogue,Shiori Kobayakawa,小早川しおり,"ううん！
今日はまだ見てへん！",Nope! I haven't seen it yet today!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0071,dialogue,Ushio Kofune,小舟潮,そっか……。,I see...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0072,dialogue,Ushio Kofune,小舟潮,私、この話ちょっと調べてみる。,I'm going to look into this a bit.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0073,dialogue,Shiori Kobayakawa,小早川しおり,"えっ！
やっと信じる気ィになった！？",Huh! You finally believe me!?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0074,dialogue,Ushio Kofune,小舟潮,"なった！！
せやからもう心配いらんで！",I do!! So you don't need to worry anymore!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0075,dialogue,Masahito Karikiri,雁切真砂人,万年青浜ゴミ拾い大会、これにて終了！！,The Omoto Beach Trash Cleanup is now concluded!!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0076,dialogue,Masahito Karikiri,雁切真砂人,"みなさんのおかげでキレイになって、
明日は海開きです～～～。","Thanks to everyone, it's all clean, and tomorrow is the start of the beach season~~~.",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0077,dialogue,Masahito Karikiri,雁切真砂人,"今日集めたゴミは、
２４日の御海送りで焚き上げます！",The trash we collected today will be burned at the Umi-okuri on the 24th!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0078,dialogue,Masahito Karikiri,雁切真砂人,"え～～～、御海送りというのは
そもそも起源をさかのぼるとですね、
今から３００年前……。","Ummm, the origins of the Umi-okuri, if we trace them back, date back 300 years...",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0079,dialogue,Ushio Kofune,小舟潮,"雁切さん、
そのハナシ長なるんやったら今度にして～～っ！！","Karikiri-san, if that story's gonna be long, save it for next time~~!!",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0080,dialogue,Masahito Karikiri,雁切真砂人,"これは失礼！
みなさんお疲れやのにね！",My apologies! You must all be tired!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0081,dialogue,Masahito Karikiri,雁切真砂人,"ではみなさん！
次は２４日の夏祭りでお会いしましょうーー！！","Well then, everyone! Let's meet next at the summer festival on the 24th~~!!",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0082,dialogue,Ushio Kofune,小舟潮,（……そして、家に帰ってから）,"(...And then, after returning home)",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0083,dialogue,Mio Kofune,小舟澪,"ねえお姉ちゃん。
今年の夏は、慎ちゃん帰って来るんかな……。","Hey, Sis. I wonder if Shin-chan will come back this summer...",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0084,dialogue,Ushio Kofune,小舟潮,"はァ？
一生帰って来んでええしあんなん……！",Huh? I don't care if a guy like that never comes back...!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0085,dialogue,Mio Kofune,小舟澪,……好きなくせに……。,...Even though you like him...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0086,dialogue,Mio Kofune,小舟澪,"お姉ちゃん、
慎ちゃんのこと好きなくせに。","Sis, even though you like Shin-chan.",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0087,dialogue,Ushio Kofune,小舟潮,なっ……。,Wh...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0088,dialogue,Ushio Kofune,小舟潮,"んなわけあるか！！
しょーもないこと言うて！！",Like hell I do!! Don't say such stupid things!!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0089,dialogue,Ushio Kofune,小舟潮,"どけっ！！
私が先に風呂入る！！！",Move it!! I'm taking a bath first!!!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0090,dialogue,Ushio Kofune,小舟潮,（慎平……今ごろ何してるかな……）,(Shinpei... I wonder what he's doing right now...),,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0091,dialogue,Ushio Kofune,小舟潮,"（って、何考えてんねん私！
　あんなヤツ……！！）","(Wait, what am I thinking! A guy like that...!!)",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0092,dialogue,Ushio Kofune,小舟潮,は～～～、早よ頭冷やそ！,"Hah~~~, I need to cool my head!",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0093,dialogue,Ushio,ウシオ,……あ。,...Ah.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0094,dialogue,Ushio Kofune,小舟潮,…………え？,...Huh?,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0095,dialogue,Ushio,ウシオ,おかえり……。,Welcome home...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0096,dialogue,Ushio Kofune,小舟潮,…………。,...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0097,dialogue,Ushio,ウシオ,…………。,...,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0098,dialogue,Ushio Kofune,小舟潮,……み、澪っ――,...M-Mio—,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0099,dialogue,Ushio,ウシオ,ダメ！,Don't!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0100,dialogue,Ushio Kofune,小舟潮,"んッ！？
んんんんんんんんーー！",Nngh!? Mmmmmmmmph!!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0101,dialogue,Ushio,ウシオ,"シィーーーーッ。
とりあえず落ち着いて！",Shhhhhh. Just calm down for a sec!,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0102,dialogue,Ushio Kofune,小舟潮,"……で、答えてもらおか。
あんた一体何者や！！？
なんでうちにおったんや？","...So, care to answer? Who the heck are you!!? Why were you in our house?",,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0103,dialogue,Ushio,ウシオ,"私は小舟潮！！
自分ん家に帰って来ただけや。",I'm Ushio Kofune!! I just came back to my own house.,,
USI,42. Ushio's Video ①,ST_USI_048,XMESS_0104,dialogue,Ushio Kofune,小舟潮,っ！！,!!,,
